iter	Logloss
1512	0.4340199013
1513	0.4339980816
1514	0.433966597
1515	0.4339374335
1516	0.4339169997
1517	0.43389573
1518	0.4338749614
1519	0.4338513002
1520	0.4338243543
1521	0.4338008113
1522	0.4337778487
1523	0.4337542948
1524	0.4337311206
1525	0.4337025583
1526	0.4336747006
1527	0.4336522592
1528	0.4336221756
1529	0.4335919427
1530	0.4335571091
1531	0.4335230855
1532	0.4334966573
1533	0.4334847456
1534	0.4334613477
1535	0.433439208
1536	0.4334185909
1537	0.433392836
1538	0.4333804262
1539	0.4333561478
1540	0.4333282918
1541	0.4333031272
1542	0.4332877298
1543	0.4332593677
1544	0.4332352536
1545	0.4332179594
1546	0.4331912761
1547	0.4331690307
1548	0.4331439619
1549	0.4331363924
1550	0.4331124198
1551	0.4330827286
1552	0.4330600988
1553	0.4330347565
1554	0.4330140559
1555	0.4329917712
1556	0.4329674083
1557	0.4329408676
1558	0.4329111558
1559	0.4328913384
1560	0.432868208
1561	0.4328492959
1562	0.4328342562
1563	0.4328161011
1564	0.4327894687
1565	0.4327687385
1566	0.4327409197
1567	0.4327234985
1568	0.4327104413
1569	0.4326869136
1570	0.4326634532
1571	0.4326439876
1572	0.4326176864
1573	0.4326031173
1574	0.4325794151
1575	0.4325520298
1576	0.4325313201
1577	0.4325076755
1578	0.4324805039
1579	0.4324515156
1580	0.4324376248
1581	0.4324149048
1582	0.4323842976
1583	0.4323692155
1584	0.4323465741
1585	0.4323181381
1586	0.4322920366
1587	0.4322709784
1588	0.4322492263
1589	0.4322245327
1590	0.4322008203
1591	0.43217923
1592	0.432156918
1593	0.4321296377
1594	0.4321108404
1595	0.4320817876
1596	0.4320564358
1597	0.4320314027
1598	0.4320148117
1599	0.4319983389
1600	0.431976744
1601	0.43195883
1602	0.431938657
1603	0.4319182186
1604	0.431892651
1605	0.4318700008
1606	0.4318435324
1607	0.4318206393
1608	0.4317943392
1609	0.4317718905
1610	0.4317453394
1611	0.4317233673
1612	0.4316974451
1613	0.431677817
1614	0.4316504205
1615	0.4316277418
1616	0.4316090728
1617	0.4315914851
1618	0.4315739869
1619	0.4315539347
1620	0.4315328213
1621	0.4315073304
1622	0.4314832462
1623	0.4314636821
1624	0.4314423954
1625	0.4314156797
1626	0.4314007918
1627	0.4313778791
1628	0.4313489756
1629	0.4313272206
1630	0.431307254
1631	0.4312926174
1632	0.4312671327
1633	0.4312463114
1634	0.4312216669
1635	0.4312000333
1636	0.4311726028
1637	0.4311522305
1638	0.4311295141
1639	0.4311036633
1640	0.4310843929
1641	0.4310628244
1642	0.431042767
1643	0.4310162168
1644	0.4309973236
1645	0.430972964
1646	0.4309484052
1647	0.4309213116
1648	0.4308987765
1649	0.4308758126
1650	0.4308547876
1651	0.4308296225
1652	0.4308081278
1653	0.4307888015
1654	0.4307658774
1655	0.4307441671
1656	0.4307176788
1657	0.4306975969
1658	0.4306728907
1659	0.4306526683
1660	0.430629118
1661	0.430617989
1662	0.4305877854
1663	0.4305653915
1664	0.4305445597
1665	0.4305253953
1666	0.4305021722
1667	0.4304791869
1668	0.4304539872
1669	0.4304361863
1670	0.4304171236
1671	0.4303947873
1672	0.4303741595
1673	0.4303425626
1674	0.4303171998
1675	0.4302994409
1676	0.430276188
1677	0.4302581013
1678	0.4302386939
1679	0.4302167078
1680	0.4301984156
1681	0.4301793778
1682	0.4301613687
1683	0.4301364933
1684	0.4301132682
1685	0.4300916356
1686	0.4300685636
1687	0.4300460104
1688	0.4300334665
1689	0.4300095167
1690	0.4299924622
1691	0.429970037
1692	0.4299511691
1693	0.4299301115
1694	0.4299082175
1695	0.4298923779
1696	0.4298859194
1697	0.4298652931
1698	0.4298464653
1699	0.4298263028
1700	0.4298008108
1701	0.429778706
1702	0.4297622372
1703	0.4297473268
1704	0.4297258633
1705	0.4297062923
1706	0.4296841904
1707	0.4296652735
1708	0.4296606604
1709	0.4296387812
1710	0.4296189082
1711	0.4296024561
1712	0.429581721
1713	0.4295584054
1714	0.429537197
1715	0.4295203455
1716	0.4294976754
1717	0.4294747461
1718	0.4294514725
1719	0.4294300771
1720	0.4294105351
1721	0.429388061
1722	0.4293677499
1723	0.4293526507
1724	0.4293341489
1725	0.429313623
1726	0.4292965111
1727	0.4292722706
1728	0.4292551984
1729	0.4292342504
1730	0.4292140207
1731	0.4291955163
1732	0.4291778947
1733	0.4291583174
1734	0.4291415294
1735	0.4291187263
1736	0.4291001954
1737	0.4290961744
1738	0.4290774415
1739	0.4290561849
1740	0.429037692
1741	0.429011186
1742	0.4289918745
1743	0.4289737421
1744	0.4289528008
1745	0.4289373761
1746	0.4289269532
1747	0.4289054805
1748	0.4288891388
1749	0.4288677977
1750	0.4288471073
1751	0.4288271089
1752	0.4288107599
1753	0.4287873937
1754	0.4287716324
1755	0.4287544743
1756	0.4287363133
1757	0.4287302213
1758	0.4287162291
1759	0.4287033308
1760	0.4286824246
1761	0.4286667026
1762	0.4286478001
1763	0.4286288166
1764	0.4286102078
1765	0.4285881821
1766	0.4285744642
1767	0.4285566809
1768	0.4285359893
1769	0.4285146167
1770	0.4284926172
1771	0.4284742566
1772	0.4284611123
1773	0.4284417213
1774	0.4284233292
1775	0.4283987204
1776	0.4283795514
1777	0.4283632333
1778	0.4283482773
1779	0.428336706
1780	0.428316983
1781	0.4283039432
1782	0.4282831814
1783	0.4282600867
1784	0.4282337447
1785	0.4282092705
1786	0.4281981474
1787	0.428179422
1788	0.4281579828
1789	0.4281362271
1790	0.4281209104
1791	0.4281058322
1792	0.4280891732
1793	0.428076081
1794	0.4280613087
1795	0.4280409528
1796	0.4280374238
1797	0.4280167549
1798	0.4280012935
1799	0.4279933981
1800	0.4279780939
1801	0.4279539295
1802	0.4279350719
1803	0.427916578
1804	0.4278989338
1805	0.4278860545
1806	0.4278673977
1807	0.4278460288
1808	0.4278274688
1809	0.4278069542
1810	0.4277902713
1811	0.4277742769
1812	0.4277493919
1813	0.4277364894
1814	0.427715194
1815	0.4276935458
1816	0.4276775214
1817	0.4276609577
1818	0.4276395752
1819	0.4276221365
1820	0.4276048448
1821	0.4275872339
1822	0.4275660004
1823	0.427548864
1824	0.4275366375
1825	0.4275196547
1826	0.4275028024
1827	0.4274865174
1828	0.4274648393
1829	0.4274443372
1830	0.42743173
1831	0.427413464
1832	0.4273977837
1833	0.4273827063
1834	0.4273593408
1835	0.4273429122
1836	0.4273188111
1837	0.4272992575
1838	0.4272813698
1839	0.4272604362
1840	0.4272344354
1841	0.4272183564
1842	0.4272001402
1843	0.4271946492
1844	0.4271773627
1845	0.4271597395
1846	0.4271520152
1847	0.4271354212
1848	0.4271184617
1849	0.4270953125
1850	0.4270810824
1851	0.4270655376
1852	0.4270495788
1853	0.4270306546
1854	0.4270169408
1855	0.4269911569
1856	0.4269730747
1857	0.4269548104
1858	0.4269378475
1859	0.4269201996
1860	0.4269152327
1861	0.4268981131
1862	0.4268769298
1863	0.4268638329
1864	0.4268510648
1865	0.4268335655
1866	0.426817049
1867	0.4268019963
1868	0.4267839621
1869	0.4267652608
1870	0.4267510348
1871	0.4267339431
1872	0.4267109013
1873	0.4266909076
1874	0.4266721018
1875	0.4266653431
1876	0.4266434192
1877	0.4266259187
1878	0.4266137767
1879	0.4265975714
1880	0.4265848296
1881	0.426566505
1882	0.4265491158
1883	0.4265250602
1884	0.4265072209
1885	0.4264906489
1886	0.4264727318
1887	0.4264597887
1888	0.4264420848
1889	0.4264254077
1890	0.4264042923
1891	0.4263863254
1892	0.4263664921
1893	0.4263515205
1894	0.4263354056
1895	0.4263231722
1896	0.4263043293
1897	0.4262881896
1898	0.4262725133
1899	0.4262580307
1900	0.4262477627
1901	0.4262326894
1902	0.4262164696
1903	0.4262029545
1904	0.4261893303
1905	0.4261735414
1906	0.4261632974
1907	0.4261444135
1908	0.4261231059
1909	0.4261183362
1910	0.426102679
1911	0.4260901727
1912	0.4260855584
1913	0.42607078
1914	0.4260514254
1915	0.4260306159
1916	0.4260226813
1917	0.426011548
1918	0.4259946348
1919	0.4259794178
1920	0.4259650143
1921	0.425949318
1922	0.425935909
1923	0.4259215709
1924	0.4259023643
1925	0.4258875064
1926	0.4258707084
1927	0.4258552775
1928	0.4258383604
1929	0.4258257504
1930	0.4258117439
1931	0.4258026809
1932	0.4257920051
1933	0.4257790262
1934	0.4257570747
1935	0.4257419868
1936	0.4257267808
1937	0.4257073528
1938	0.4256944246
1939	0.4256775967
1940	0.4256609912
1941	0.4256461826
1942	0.425630586
1943	0.4256124913
1944	0.4256030764
1945	0.4255902362
1946	0.4255807038
1947	0.4255614026
1948	0.4255420356
1949	0.4255260633
1950	0.4255098455
1951	0.4254989639
1952	0.4254873581
1953	0.4254735509
1954	0.4254579517
1955	0.4254377463
1956	0.4254233536
1957	0.4254128836
1958	0.4253983873
1959	0.4253887858
1960	0.4253680552
1961	0.4253492771
1962	0.4253377109
1963	0.4253176069
1964	0.4253056898
1965	0.4252856633
1966	0.4252676166
1967	0.4252443793
1968	0.4252304012
1969	0.4252141831
1970	0.4251934648
1971	0.4251762966
1972	0.4251651716
1973	0.4251547236
1974	0.4251384422
1975	0.4251248086
1976	0.4251128186
1977	0.4251001
1978	0.4250835558
1979	0.4250719326
1980	0.4250554392
1981	0.4250379725
1982	0.4250200504
1983	0.4250020098
1984	0.4249832698
1985	0.4249711596
1986	0.4249561545
1987	0.4249398187
1988	0.4249182316
1989	0.4249035533
1990	0.424890722
1991	0.4248735178
1992	0.424857936
1993	0.4248413759
1994	0.4248292813
1995	0.4248125035
1996	0.4247957954
1997	0.4247902331
1998	0.4247767003
1999	0.4247605796
2000	0.424746004
2001	0.4247275175
2002	0.4247127301
2003	0.4246946195
2004	0.4246808543
2005	0.4246658377
2006	0.4246500316
2007	0.4246394609
2008	0.4246224216
2009	0.4246038169
2010	0.4245910345
2011	0.4245786357
2012	0.424571606
2013	0.4245577251
2014	0.4245419038
2015	0.4245279839
2016	0.4245138574
2017	0.4244979102
2018	0.4244796071
2019	0.4244608824
2020	0.4244445317
2021	0.4244296135
2022	0.4244157397
2023	0.4243971875
2024	0.42437541
2025	0.4243618119
2026	0.4243435399
2027	0.424325148
2028	0.4243088578
2029	0.4242973161
2030	0.424281728
2031	0.4242621917
2032	0.4242542141
2033	0.4242453666
2034	0.4242307083
2035	0.424212325
2036	0.4241949899
2037	0.4241844749
2038	0.4241739145
2039	0.4241588628
2040	0.4241469907
2041	0.4241376172
2042	0.4241174389
2043	0.4241043587
2044	0.4240918989
2045	0.4240749296
2046	0.4240586606
2047	0.4240435576
2048	0.4240360245
2049	0.4240305068
2050	0.4240176018
2051	0.4240054093
2052	0.4239935385
2053	0.4239898768
2054	0.4239722062
2055	0.4239597355
2056	0.4239453864
2057	0.4239334962
2058	0.4239126917
2059	0.423898836
2060	0.4238875486
2061	0.4238769013
2062	0.4238607863
2063	0.4238463822
2064	0.42382282
2065	0.4238121463
2066	0.4237989497
2067	0.4237858833
2068	0.4237773037
2069	0.4237624367
2070	0.4237515772
2071	0.4237373831
2072	0.4237201699
2073	0.4237066338
2074	0.4236855091
2075	0.4236706142
2076	0.4236560242
2077	0.4236462493
2078	0.4236310252
2079	0.4236165613
2080	0.4236038159
2081	0.4236001734
2082	0.4235858558
2083	0.4235726665
2084	0.4235552017
2085	0.4235403762
2086	0.4235256418
2087	0.4235091406
2088	0.423494967
2089	0.4234850011
2090	0.4234728335
2091	0.4234583127
2092	0.4234436755
2093	0.4234268508
2094	0.4234115649
2095	0.4233970464
2096	0.4233811102
2097	0.4233689003
2098	0.4233520825
2099	0.4233348781
2100	0.4233249705
2101	0.4233151873
2102	0.4233007563
2103	0.423286004
2104	0.4232819352
2105	0.423278785
2106	0.4232660425
2107	0.4232511667
2108	0.4232378101
2109	0.4232230917
2110	0.423206387
2111	0.423190999
2112	0.4231775085
2113	0.4231659236
2114	0.4231505423
2115	0.4231420633
2116	0.4231282459
2117	0.4231123598
2118	0.4231065064
2119	0.4230907662
2120	0.4230781787
2121	0.4230570404
2122	0.4230475215
2123	0.4230352592
2124	0.4230294524
2125	0.4230127518
2126	0.4230021834
2127	0.4229852485
2128	0.4229713892
2129	0.4229538869
2130	0.4229413942
2131	0.4229348105
2132	0.4229242561
2133	0.4229093903
2134	0.4228939079
2135	0.4228857939
2136	0.4228710281
2137	0.422857535
2138	0.4228482909
2139	0.4228375946
2140	0.4228225567
2141	0.4228059667
2142	0.4227902718
2143	0.4227785446
2144	0.4227645261
2145	0.4227497077
2146	0.4227404283
2147	0.4227267031
2148	0.4227184292
2149	0.4227037876
2150	0.422690197
2151	0.4226871123
2152	0.4226753518
2153	0.4226648519
2154	0.422654146
2155	0.4226423461
2156	0.4226266778
2157	0.4226183219
2158	0.4226071881
2159	0.4225902798
2160	0.4225771918
2161	0.4225603423
2162	0.422552511
2163	0.4225394798
2164	0.422533116
2165	0.4225187221
2166	0.4225040969
2167	0.422489998
2168	0.422481316
2169	0.4224675769
2170	0.422456431
2171	0.4224447378
2172	0.4224302629
2173	0.422419203
2174	0.4224043849
2175	0.4223910771
2176	0.4223769655
2177	0.4223639901
2178	0.4223518004
2179	0.4223441259
2180	0.4223322982
2181	0.4223251891
2182	0.4223137228
2183	0.4223003048
2184	0.4222850316
2185	0.4222687092
2186	0.4222575329
2187	0.4222412583
2188	0.4222374991
2189	0.4222249853
2190	0.4222153739
2191	0.4221981792
2192	0.4221851609
2193	0.4221695888
2194	0.4221568046
2195	0.4221435408
2196	0.422127757
2197	0.4221160368
2198	0.4221048921
2199	0.4221001829
2200	0.4220987149
2201	0.4220859246
2202	0.42207509
2203	0.422065626
2204	0.4220531395
2205	0.4220386601
2206	0.4220270805
2207	0.4220178451
2208	0.4220018304
2209	0.4219907377
2210	0.421980882
2211	0.4219694961
2212	0.4219571728
2213	0.4219440037
2214	0.4219307968
2215	0.4219203128
2216	0.4219101156
2217	0.4218962264
2218	0.4218879082
2219	0.4218748725
2220	0.4218640962
2221	0.4218511529
2222	0.4218385755
2223	0.4218298331
2224	0.4218146429
2225	0.4218036899
2226	0.4217884739
2227	0.4217767955
2228	0.4217626988
2229	0.4217446606
2230	0.4217295498
2231	0.4217186421
2232	0.4217013036
2233	0.4216927429
2234	0.4216803134
2235	0.4216727373
2236	0.4216618224
2237	0.4216504762
2238	0.4216387633
2239	0.4216262068
2240	0.4216134322
2241	0.4216060248
2242	0.4215979355
2243	0.4215915933
2244	0.421581018
2245	0.4215740724
2246	0.4215633477
2247	0.4215536788
2248	0.4215459504
2249	0.4215380741
2250	0.4215264783
2251	0.4215149366
2252	0.4215004318
2253	0.4214902455
2254	0.4214758289
2255	0.4214622527
2256	0.4214491462
2257	0.4214364237
2258	0.4214234436
2259	0.4214220483
2260	0.4214071897
2261	0.4213959277
2262	0.4213851456
2263	0.4213747435
2264	0.4213656079
2265	0.4213504072
2266	0.4213433445
2267	0.4213342973
2268	0.4213201931
2269	0.4213042983
2270	0.4212969898
2271	0.4212889987
2272	0.4212825753
2273	0.4212701902
2274	0.4212561998
2275	0.4212492829
2276	0.4212348637
2277	0.4212243897
2278	0.4212105622
2279	0.4211989326
2280	0.4211855773
2281	0.4211744095
2282	0.4211637377
2283	0.4211536092
2284	0.4211423824
2285	0.4211316191
2286	0.4211201144
2287	0.4211081316
2288	0.4210946491
2289	0.4210780024
2290	0.4210691806
2291	0.4210596255
2292	0.4210442863
2293	0.4210373384
2294	0.421022761
2295	0.4210108577
2296	0.4209965732
2297	0.4209798305
2298	0.4209684535
2299	0.4209565843
2300	0.4209492879
2301	0.4209295177
2302	0.4209215299
2303	0.4209071749
2304	0.4208963762
2305	0.4208915774
2306	0.4208809876
2307	0.4208687791
2308	0.4208580398
2309	0.4208435023
2310	0.420830045
2311	0.4208220919
2312	0.4208146966
2313	0.4208022234
2314	0.4207892536
2315	0.4207789345
2316	0.4207777861
2317	0.4207665584
2318	0.420756273
2319	0.4207424137
2320	0.420733986
2321	0.4207196178
2322	0.420706882
2323	0.4206920883
2324	0.4206800858
2325	0.4206696861
2326	0.4206531715
2327	0.4206453324
2328	0.4206389708
2329	0.4206290831
2330	0.4206171138
2331	0.4206065993
2332	0.4205957942
2333	0.4205879858
2334	0.4205739541
2335	0.4205669264
2336	0.4205561147
2337	0.4205462218
2338	0.4205365205
2339	0.4205236151
2340	0.4205136082
2341	0.4205047106
2342	0.4204928115
2343	0.4204814429
2344	0.4204700541
2345	0.4204607352
2346	0.4204509077
2347	0.4204384972
2348	0.420425833
2349	0.4204155406
2350	0.4204034389
2351	0.4204012985
2352	0.4203915957
2353	0.4203894007
2354	0.420381099
2355	0.4203667604
2356	0.4203533683
2357	0.4203400836
2358	0.4203287153
2359	0.4203217493
2360	0.4203126198
2361	0.4203032655
2362	0.420291887
2363	0.4202805043
2364	0.4202729888
2365	0.4202600658
2366	0.4202485235
2367	0.4202327919
2368	0.4202249985
2369	0.4202185629
2370	0.4202089796
2371	0.4202004962
2372	0.4201894631
2373	0.4201741666
2374	0.4201583643
2375	0.4201549418
2376	0.4201473823
2377	0.4201297281
2378	0.4201249778
2379	0.4201165782
2380	0.4201124896
2381	0.4201023895
2382	0.4200909787
2383	0.4200903925
2384	0.4200853695
2385	0.4200736448
2386	0.4200651822
2387	0.4200515732
2388	0.4200367002
2389	0.4200239809
2390	0.4200135052
2391	0.4200080565
2392	0.4199999814
2393	0.4199893754
2394	0.4199775509
2395	0.4199675182
2396	0.4199593511
2397	0.4199484551
2398	0.4199375461
2399	0.4199251619
2400	0.4199140808
2401	0.4199014678
2402	0.4199004223
2403	0.4198931309
2404	0.4198833518
2405	0.4198708436
2406	0.4198598604
2407	0.4198475981
2408	0.4198349907
2409	0.419826013
2410	0.4198129526
2411	0.4198032387
2412	0.4197911698
2413	0.4197821391
2414	0.4197699961
2415	0.4197585595
2416	0.4197507519
2417	0.4197407521
2418	0.4197330404
2419	0.4197320086
2420	0.4197226368
2421	0.4197156921
2422	0.4197055151
2423	0.4196976936
2424	0.4196898563
2425	0.4196804418
2426	0.4196706937
2427	0.4196645742
2428	0.4196612793
2429	0.4196509526
2430	0.4196407335
2431	0.4196242169
2432	0.4196156244
2433	0.4196043961
2434	0.4195941355
2435	0.4195864511
2436	0.4195741557
2437	0.4195626571
2438	0.4195491196
2439	0.4195405577
2440	0.4195270534
2441	0.4195204125
2442	0.4195179592
2443	0.4195120098
2444	0.419502802
2445	0.4194902876
2446	0.4194802347
2447	0.4194621883
2448	0.4194489
2449	0.4194370865
2450	0.419424066
2451	0.4194061257
2452	0.4193963863
2453	0.4193847137
2454	0.4193805631
2455	0.4193702894
2456	0.4193596914
2457	0.4193517819
2458	0.4193386263
2459	0.4193230116
2460	0.4193081048
2461	0.4192969217
2462	0.419286362
2463	0.4192773378
2464	0.4192693856
2465	0.4192565824
2466	0.4192455193
2467	0.4192402847
2468	0.419223276
2469	0.4192134284
2470	0.4192058327
2471	0.4191951279
2472	0.4191875375
2473	0.419178762
2474	0.4191669812
2475	0.4191595555
2476	0.4191510512
2477	0.4191429109
2478	0.4191343781
2479	0.4191235651
2480	0.4191207912
2481	0.419115598
2482	0.4191086275
2483	0.4191011645
2484	0.4190912883
2485	0.4190861335
2486	0.4190764827
2487	0.4190664101
2488	0.4190550812
2489	0.4190424509
2490	0.4190298012
2491	0.4190132207
2492	0.4190016106
2493	0.4189906966
2494	0.4189784272
2495	0.4189711484
2496	0.4189638278
2497	0.4189560443
2498	0.4189452719
2499	0.4189353855
2500	0.4189209463
2501	0.4189117612
2502	0.4189047816
2503	0.4188921192
2504	0.4188843282
2505	0.4188775662
2506	0.4188669251
2507	0.4188561113
2508	0.4188493973
2509	0.4188385264
2510	0.4188308914
2511	0.4188223086
2512	0.4188135118
2513	0.4187991824
2514	0.4187899616
2515	0.4187825823
2516	0.4187754802
2517	0.4187657447
2518	0.4187563311
2519	0.4187441203
2520	0.4187357979
2521	0.4187283058
2522	0.4187181628
2523	0.418710176
2524	0.4187030975
2525	0.418689599
2526	0.4186758751
2527	0.4186671845
2528	0.4186499079
2529	0.4186409765
2530	0.4186359653
2531	0.418622888
2532	0.418613902
2533	0.4186076154
2534	0.4185993458
2535	0.4185884063
2536	0.4185819742
2537	0.418573019
2538	0.4185668982
2539	0.4185588894
2540	0.418543878
2541	0.4185380234
2542	0.41853669
2543	0.4185238572
2544	0.4185202137
2545	0.4185043114
2546	0.418499522
2547	0.4184979098
2548	0.4184880166
2549	0.4184773395
2550	0.4184640383
2551	0.4184522303
2552	0.4184403557
2553	0.4184303095
2554	0.4184235509
2555	0.4184219946
2556	0.4184155658
2557	0.4184079191
2558	0.4183974628
2559	0.4183833528
2560	0.4183771114
2561	0.4183659834
2562	0.4183543588
2563	0.4183447419
2564	0.4183318119
2565	0.4183245837
2566	0.4183148377
2567	0.4183084641
2568	0.4182947523
2569	0.4182848799
2570	0.4182730452
2571	0.4182645105
2572	0.4182570441
2573	0.4182427924
2574	0.4182358928
2575	0.4182200892
2576	0.418213548
2577	0.4181982878
2578	0.4181829908
2579	0.4181750822
2580	0.4181656712
2581	0.4181559441
2582	0.4181457209
2583	0.4181376077
2584	0.4181359016
2585	0.418129328
2586	0.4181190784
2587	0.4181063199
2588	0.4180966193
2589	0.4180902948
2590	0.4180831444
2591	0.41807031
2592	0.4180612131
2593	0.4180543392
2594	0.4180427831
2595	0.4180371216
2596	0.4180270551
2597	0.4180219715
2598	0.4180119463
2599	0.4180044429
2600	0.4179930047
2601	0.4179851338
2602	0.4179749473
2603	0.4179673651
2604	0.417952899
2605	0.4179442012
2606	0.4179333634
2607	0.4179233763
2608	0.417910227
2609	0.4178960631
2610	0.4178870953
2611	0.417881188
2612	0.4178705469
2613	0.4178583253
2614	0.4178519084
2615	0.4178416155
2616	0.4178338814
2617	0.4178216656
2618	0.4178210625
2619	0.4178071016
2620	0.4177999818
2621	0.4177936183
2622	0.4177852214
2623	0.4177754692
2624	0.4177682702
2625	0.4177536687
2626	0.4177422699
2627	0.4177347153
2628	0.4177249841
2629	0.4177139802
2630	0.4177039404
2631	0.417694874
2632	0.4176869359
2633	0.4176726965
2634	0.4176637409
2635	0.4176570542
2636	0.4176476659
2637	0.4176407416
2638	0.4176305303
2639	0.4176225516
2640	0.4176211707
2641	0.41761478
2642	0.4176035801
2643	0.4175935018
2644	0.4175819367
2645	0.4175714293
2646	0.4175614839
2647	0.4175561478
2648	0.4175429744
2649	0.4175345106
2650	0.4175222975
2651	0.4175124786
2652	0.4175075786
2653	0.4174967335
2654	0.41749184
2655	0.4174847043
2656	0.4174769588
2657	0.4174684049
2658	0.4174575359
2659	0.4174477083
2660	0.4174387765
2661	0.417434109
2662	0.417425697
2663	0.4174213401
2664	0.417414812
2665	0.4174054645
2666	0.4174014219
2667	0.4173921091
2668	0.417378892
2669	0.4173714566
2670	0.4173563767
2671	0.4173558354
2672	0.4173511517
2673	0.4173440795
2674	0.4173287568
2675	0.4173143634
2676	0.4173039433
2677	0.4172936503
2678	0.4172831694
2679	0.417271916
2680	0.4172586483
2681	0.417247563
2682	0.4172392756
2683	0.4172311354
2684	0.4172209568
2685	0.4172137431
2686	0.4172083561
2687	0.4172033283
2688	0.4171981219
2689	0.4171865103
2690	0.417177259
2691	0.4171611535
2692	0.4171558147
2693	0.417147772
2694	0.4171384636
2695	0.4171311369
2696	0.4171207476
2697	0.4171085622
2698	0.4170973804
2699	0.4170875793
2700	0.4170799092
2701	0.4170727454
2702	0.4170657839
2703	0.4170561578
2704	0.417049781
2705	0.4170403243
2706	0.4170299392
2707	0.4170228468
2708	0.4170098531
2709	0.4170029756
2710	0.4169967065
2711	0.4169882155
2712	0.4169776855
2713	0.4169684488
2714	0.4169557776
2715	0.416951696
2716	0.4169361117
2717	0.4169271483
2718	0.4169201946
2719	0.4169053119
2720	0.4168971255
2721	0.4168815164
2722	0.4168701571
2723	0.4168653724
2724	0.4168531371
2725	0.4168458422
2726	0.4168382716
2727	0.4168344295
2728	0.4168195433
2729	0.4168129697
2730	0.4168053606
2731	0.4167891363
2732	0.4167788548
2733	0.4167712915
2734	0.4167655137
2735	0.4167548216
2736	0.4167458031
2737	0.4167353998
2738	0.4167192626
2739	0.4167102415
2740	0.4167027209
2741	0.4166947287
2742	0.4166875106
2743	0.4166758745
2744	0.4166693781
2745	0.4166564651
2746	0.4166518463
2747	0.4166363592
2748	0.4166254141
2749	0.4166184162
2750	0.4166100282
2751	0.4166029081
2752	0.416589232
2753	0.4165794767
2754	0.4165768616
2755	0.4165698042
2756	0.4165651278
2757	0.4165603824
2758	0.4165483934
2759	0.4165434998
2760	0.4165361935
2761	0.4165279822
2762	0.4165170476
2763	0.4165161192
2764	0.4165051995
2765	0.4164966646
2766	0.4164871837
2767	0.4164794642
2768	0.4164714425
2769	0.4164573004
2770	0.4164508694
2771	0.4164435612
2772	0.4164361913
2773	0.4164287495
2774	0.4164217546
2775	0.4164122675
2776	0.4164055637
2777	0.4163944893
2778	0.4163844391
2779	0.4163764148
2780	0.4163663577
2781	0.4163540046
2782	0.4163522119
2783	0.4163401059
2784	0.4163247758
2785	0.4163141158
2786	0.4163025004
2787	0.4162942222
2788	0.4162863919
2789	0.4162772821
2790	0.416266588
2791	0.4162607252
2792	0.4162521622
2793	0.4162479463
2794	0.4162415604
2795	0.4162272843
2796	0.4162240963
2797	0.4162218347
2798	0.4162115522
2799	0.4162077104
2800	0.4162011794
2801	0.4161958061
2802	0.4161828056
2803	0.4161699876
2804	0.4161626819
2805	0.4161533532
2806	0.4161421455
2807	0.4161366268
2808	0.4161220951
2809	0.4161151864
2810	0.4161048925
2811	0.4161026175
2812	0.4160921368
2813	0.4160793834
2814	0.4160710077
2815	0.4160618742
2816	0.4160521126
2817	0.4160425773
2818	0.4160363652
2819	0.4160326388
2820	0.4160193602
2821	0.4160144888
2822	0.4160035605
2823	0.4159935248
2824	0.4159885114
2825	0.4159790646
2826	0.4159703832
2827	0.415963858
2828	0.415952246
2829	0.4159403503
2830	0.4159343316
2831	0.4159195289
2832	0.4159087404
2833	0.4159000312
2834	0.4158915963
2835	0.4158813376
2836	0.4158736953
2837	0.4158691465
2838	0.415858651
2839	0.4158503369
2840	0.4158426014
2841	0.415836113
2842	0.4158297454
2843	0.4158232992
2844	0.4158160856
2845	0.4158054167
2846	0.4158006484
2847	0.4157922957
2848	0.4157823186
2849	0.415772171
2850	0.415767691
2851	0.415761516
2852	0.4157553404
2853	0.4157483851
2854	0.4157405649
2855	0.4157347157
2856	0.4157232395
2857	0.4157150128
2858	0.4157116316
2859	0.4157024358
2860	0.4156972976
2861	0.4156891895
2862	0.4156794939
2863	0.4156747361
2864	0.4156695947
2865	0.4156625289
2866	0.4156521652
2867	0.4156458228
2868	0.4156371128
2869	0.4156323985
2870	0.4156276144
2871	0.4156212096
2872	0.4156137191
2873	0.4156134632
2874	0.4156122452
2875	0.4156074455
2876	0.4155997208
2877	0.4155906889
2878	0.4155775603
2879	0.4155701939
2880	0.4155615712
2881	0.4155496482
2882	0.415543719
2883	0.415530748
2884	0.4155236823
2885	0.4155179127
2886	0.4155100686
2887	0.4155004358
2888	0.4154924082
2889	0.4154841378
2890	0.4154805806
2891	0.4154742142
2892	0.4154675796
2893	0.4154648491
2894	0.4154566969
2895	0.415446774
2896	0.4154382185
2897	0.4154282744
2898	0.415417037
2899	0.4154045729
2900	0.4153978238
2901	0.4153862291
2902	0.4153809799
2903	0.4153733
2904	0.4153672728
2905	0.4153574198
2906	0.4153497699
2907	0.4153434854
2908	0.4153377445
2909	0.4153313439
2910	0.4153277571
2911	0.415314966
2912	0.4153105699
2913	0.415305367
2914	0.4152940966
2915	0.4152857419
2916	0.4152826955
2917	0.4152723392
2918	0.4152650472
2919	0.4152573981
2920	0.4152504771
2921	0.4152435469
2922	0.415236355
2923	0.4152281775
